STD_YM,DAY_CD,INDTY_CGR_NM,CTPV_NM,CTGG_NM,RANK,YEAR,MONTH
201912,4,중식,경기도,안양시 동안구,3,2019,12
201912,4,양식,경기도,안양시 동안구,4,2019,12
201912,4,일식,경기도,안양시 동안구,5,2019,12
201912,5,한식,경기도,안양시 동안구,1,2019,12
201912,5,동남아,경기도,안양시 동안구,2,2019,12
201912,5,중식,경기도,안양시 동안구,3,2019,12
201912,5,양식,경기도,안양시 동안구,4,2019,12
201912,5,일식,경기도,안양시 동안구,5,2019,12
201912,6,한식,경기도,안양시 동안구,1,2019,12
201912,6,동남아,경기도,안양시 동안구,2,2019,12
201912,6,양식,경기도,안양시 동안구,3,2019,12
201912,6,양식,경기도,안양시 동안구,4,2019,12
201912,6,일식,경기도,안양시 동안구,5,2019,12
201912,7,한식,경기도,안양시 동안구,1,2019,12
201912,7,동남아,경기도,안양시 동안구,2,2019,12
201912,7,양식,경기도,안양시 동안구,3,2019,12
201912,7,중식,경기도,안양시 동안구,4,2019,12
201912,7,양식,경기도,안양시 동안구,5,2019,12
201912,1,일식,경기도,부천시,1,2019,12
201912,1,한식,경기도,부천시,2,2019,12
201912,1,중식,경기도,부천시,3,2019,12
201912,2,중식,경기도,부천시,1,2019,12
201912,2,한식,경기도,부천시,2,2019,12
201912,3,한식,경기도,부천시,1,2019,12
201912,3,일식,경기도,부천시,2,2019,12
201912,4,일식,경기도,부천시,1,2019,12
201912,5,일식,경기도,부천시,1,2019,12
201912,5,중식,경기도,부천시,2,2019,12
201912,7,양식,경기도,부천시,1,2019,12
201912,7,일식,경기도,부천시,2,2019,12
201912,1,한식,경기도,광명시,1,2019,12
201912,2,한식,경기도,광명시,1,2019,12
201912,4,한식,경기도,광명시,1,2019,12
201912,5,한식,경기도,광명시,1,2019,12
201912,6,한식,경기도,광명시,1,2019,12
201912,1,한식,경기도,평택시,1,2019,12
201912,1,양식,경기도,평택시,2,2019,12
201912,1,중식,경기도,평택시,3,2019,12
201912,1,일식,경기도,평택시,4,2019,12
201912,1,분식,경기도,평택시,5,2019,12
201912,2,한식,경기도,평택시,1,2019,12
201912,2,양식,경기도,평택시,2,2019,12
201912,2,중식,경기도,평택시,3,2019,12
201912,2,분식,경기도,평택시,4,2019,12
201912,2,일식,경기도,평택시,5,2019,12
201912,3,한식,경기도,평택시,1,2019,12
201912,3,양식,경기도,평택시,2,2019,12
201912,3,중식,경기도,평택시,3,2019,12
201912,3,일식,경기도,평택시,4,2019,12
201912,3,분식,경기도,평택시,5,2019,12
201912,4,한식,경기도,평택시,1,2019,12
201912,4,양식,경기도,평택시,2,2019,12
201912,4,중식,경기도,평택시,3,2019,12
201912,4,일식,경기도,평택시,4,2019,12
201912,4,분식,경기도,평택시,5,2019,12
201912,5,한식,경기도,평택시,1,2019,12
201912,5,양식,경기도,평택시,2,2019,12
201912,5,중식,경기도,평택시,3,2019,12
201912,5,분식,경기도,평택시,4,2019,12
201912,5,일식,경기도,평택시,5,2019,12
201912,6,한식,경기도,평택시,1,2019,12
201912,6,양식,경기도,평택시,2,2019,12
201912,6,중식,경기도,평택시,3,2019,12
201912,6,분식,경기도,평택시,4,2019,12
201912,6,일식,경기도,평택시,5,2019,12
201912,7,한식,경기도,평택시,1,2019,12
201912,7,양식,경기도,평택시,2,2019,12
201912,7,중식,경기도,평택시,3,2019,12
201912,7,분식,경기도,평택시,4,2019,12
201912,7,일식,경기도,평택시,5,2019,12
201912,1,한식,경기도,남양주시,1,2019,12
201912,2,한식,경기도,남양주시,1,2019,12
201912,3,한식,경기도,남양주시,1,2019,12
201912,4,한식,경기도,남양주시,1,2019,12
201912,5,한식,경기도,남양주시,1,2019,12
201912,1,한식,경기도,용인시 처인구,1,2019,12
201912,1,양식,경기도,용인시 처인구,2,2019,12
201912,2,한식,경기도,용인시 처인구,1,2019,12
201912,2,양식,경기도,용인시 처인구,2,2019,12
201912,3,한식,경기도,용인시 처인구,1,2019,12
201912,3,양식,경기도,용인시 처인구,2,2019,12
201912,4,한식,경기도,용인시 처인구,1,2019,12
201912,4,양식,경기도,용인시 처인구,2,2019,12
201912,5,한식,경기도,용인시 처인구,1,2019,12
201912,5,양식,경기도,용인시 처인구,2,2019,12
201912,6,한식,경기도,용인시 처인구,1,2019,12
201912,6,양식,경기도,용인시 처인구,2,2019,12
201912,7,한식,경기도,용인시 처인구,1,2019,12
201912,7,양식,경기도,용인시 처인구,2,2019,12
201912,1,한식,경기도,용인시 기흥구,1,2019,12
201912,1,동남아,경기도,용인시 기흥구,2,2019,12
201912,1,양식,경기도,용인시 기흥구,3,2019,12
201912,1,중식,경기도,용인시 기흥구,4,2019,12
201912,2,한식,경기도,용인시 기흥구,1,2019,12
201912,2,동남아,경기도,용인시 기흥구,2,2019,12
201912,2,양식,경기도,용인시 기흥구,3,2019,12
201912,2,중식,경기도,용인시 기흥구,4,2019,12
201912,3,한식,경기도,용인시 기흥구,1,2019,12
201912,3,동남아,경기도,용인시 기흥구,2,2019,12
201912,3,양식,경기도,용인시 기흥구,3,2019,12
201912,3,중식,경기도,용인시 기흥구,4,2019,12
201912,4,한식,경기도,용인시 기흥구,1,2019,12
201912,4,동남아,경기도,용인시 기흥구,2,2019,12
201912,4,양식,경기도,용인시 기흥구,3,2019,12
201912,4,중식,경기도,용인시 기흥구,4,2019,12
201912,5,한식,경기도,용인시 기흥구,1,2019,12
201912,5,동남아,경기도,용인시 기흥구,2,2019,12
201912,5,양식,경기도,용인시 기흥구,3,2019,12
201912,5,중식,경기도,용인시 기흥구,4,2019,12
201912,6,한식,경기도,용인시 기흥구,1,2019,12
201912,6,동남아,경기도,용인시 기흥구,2,2019,12
201912,6,중식,경기도,용인시 기흥구,3,2019,12
201912,6,양식,경기도,용인시 기흥구,4,2019,12
201912,7,중식,경기도,용인시 기흥구,1,2019,12
201912,7,동남아,경기도,용인시 기흥구,2,2019,12
201912,1,양식,경기도,용인시 수지구,1,2019,12
201912,1,한식,경기도,용인시 수지구,2,2019,12
201912,2,양식,경기도,용인시 수지구,1,2019,12
201912,2,한식,경기도,용인시 수지구,2,2019,12
201912,3,양식,경기도,용인시 수지구,1,2019,12
201912,3,한식,경기도,용인시 수지구,2,2019,12
201912,3,분식,경기도,용인시 수지구,3,2019,12
201912,4,양식,경기도,용인시 수지구,1,2019,12
201912,4,한식,경기도,용인시 수지구,2,2019,12
201912,5,양식,경기도,용인시 수지구,1,2019,12
201912,5,한식,경기도,용인시 수지구,2,2019,12
201912,6,양식,경기도,용인시 수지구,1,2019,12
201912,7,양식,경기도,용인시 수지구,1,2019,12
201912,7,한식,경기도,용인시 수지구,2,2019,12
201912,1,분식,경기도,김포시,1,2019,12
201912,2,분식,경기도,김포시,1,2019,12
201912,3,분식,경기도,김포시,1,2019,12
201912,4,분식,경기도,김포시,1,2019,12
201912,5,분식,경기도,김포시,1,2019,12
201912,1,한식,경기도,화성시,1,2019,12
201912,1,양식,경기도,화성시,2,2019,12
201912,1,중식,경기도,화성시,3,2019,12
201912,1,분식,경기도,화성시,4,2019,12
201912,1,일식,경기도,화성시,5,2019,12
201912,2,한식,경기도,화성시,1,2019,12
201912,2,양식,경기도,화성시,2,2019,12
201912,2,분식,경기도,화성시,3,2019,12
201912,2,중식,경기도,화성시,4,2019,12
201912,2,일식,경기도,화성시,5,2019,12
201912,3,한식,경기도,화성시,1,2019,12
201912,3,양식,경기도,화성시,2,2019,12
201912,3,중식,경기도,화성시,3,2019,12
201912,3,분식,경기도,화성시,4,2019,12
201912,3,일식,경기도,화성시,5,2019,12
201912,4,한식,경기도,화성시,1,2019,12
201912,4,양식,경기도,화성시,2,2019,12
201912,4,분식,경기도,화성시,3,2019,12
201912,4,중식,경기도,화성시,4,2019,12
201912,4,일식,경기도,화성시,5,2019,12
201912,5,한식,경기도,화성시,1,2019,12
201912,5,양식,경기도,화성시,2,2019,12
201912,5,중식,경기도,화성시,3,2019,12
201912,5,분식,경기도,화성시,4,2019,12
201912,5,일식,경기도,화성시,5,2019,12
201912,6,한식,경기도,화성시,1,2019,12
201912,6,양식,경기도,화성시,2,2019,12
201912,6,분식,경기도,화성시,3,2019,12
201912,6,중식,경기도,화성시,4,2019,12
201912,6,일식,경기도,화성시,5,2019,12
201912,7,중식,경기도,화성시,1,2019,12
201912,7,한식,경기도,화성시,2,2019,12
201912,7,양식,경기도,화성시,3,2019,12
201912,7,분식,경기도,화성시,4,2019,12
201912,7,양식,경기도,화성시,5,2019,12
201912,5,한식,강원도,원주시,1,2019,12
201912,5,양식,강원도,원주시,2,2019,12
201912,5,일식,강원도,원주시,3,2019,12
201912,5,중식,강원도,원주시,4,2019,12
201912,1,한식,강원도,강릉시,1,2019,12
201912,1,양식,강원도,강릉시,2,2019,12
201912,1,중식,강원도,강릉시,3,2019,12
201912,1,일식,강원도,강릉시,4,2019,12
201912,1,양식,강원도,강릉시,5,2019,12
201912,2,한식,강원도,강릉시,1,2019,12
201912,2,양식,강원도,강릉시,2,2019,12
201912,2,일식,강원도,강릉시,3,2019,12
201912,2,중식,강원도,강릉시,4,2019,12
201912,2,양식,강원도,강릉시,5,2019,12
201912,3,한식,강원도,강릉시,1,2019,12
201912,3,양식,강원도,강릉시,2,2019,12
201912,3,중식,강원도,강릉시,3,2019,12
201912,3,일식,강원도,강릉시,4,2019,12
201912,3,양식,강원도,강릉시,5,2019,12
201912,4,한식,강원도,강릉시,1,2019,12
201912,4,양식,강원도,강릉시,2,2019,12
201912,4,중식,강원도,강릉시,3,2019,12
201912,4,일식,강원도,강릉시,4,2019,12
201912,4,양식,강원도,강릉시,5,2019,12
201912,5,한식,강원도,강릉시,1,2019,12
201912,5,양식,강원도,강릉시,2,2019,12
201912,5,중식,강원도,강릉시,3,2019,12
201912,5,일식,강원도,강릉시,4,2019,12
201912,5,양식,강원도,강릉시,5,2019,12
201912,6,한식,강원도,강릉시,1,2019,12
201912,6,중식,강원도,강릉시,2,2019,12
201912,6,양식,강원도,강릉시,3,2019,12
201912,6,일식,강원도,강릉시,4,2019,12
201912,7,한식,강원도,강릉시,1,2019,12
201912,7,중식,강원도,강릉시,2,2019,12
201912,7,양식,강원도,강릉시,3,2019,12
201912,7,일식,강원도,강릉시,4,2019,12
201912,7,양식,강원도,강릉시,5,2019,12
201912,1,한식,충청북도,충주시,1,2019,12
201912,1,양식,충청북도,충주시,2,2019,12
201912,2,한식,충청북도,충주시,1,2019,12
201912,2,양식,충청북도,충주시,2,2019,12
201912,2,중식,충청북도,충주시,3,2019,12
201912,3,양식,충청북도,충주시,1,2019,12
201912,3,한식,충청북도,충주시,2,2019,12
201912,3,중식,충청북도,충주시,3,2019,12
201912,4,한식,충청북도,충주시,1,2019,12
201912,4,양식,충청북도,충주시,2,2019,12
201912,4,중식,충청북도,충주시,3,2019,12
201912,5,한식,충청북도,충주시,1,2019,12
201912,5,양식,충청북도,충주시,2,2019,12
201912,5,중식,충청북도,충주시,3,2019,12
201912,6,한식,충청북도,충주시,1,2019,12
201912,6,양식,충청북도,충주시,2,2019,12
201912,6,중식,충청북도,충주시,3,2019,12
201912,7,양식,충청북도,충주시,1,2019,12
201912,7,한식,충청북도,충주시,2,2019,12
201912,1,한식,충청남도,천안시 서북구,1,2019,12
201912,1,양식,충청남도,천안시 서북구,2,2019,12
201912,1,동남아,충청남도,천안시 서북구,3,2019,12
201912,1,중식,충청남도,천안시 서북구,4,2019,12
201912,1,분식,충청남도,천안시 서북구,5,2019,12
201912,2,한식,충청남도,천안시 서북구,1,2019,12
201912,2,양식,충청남도,천안시 서북구,2,2019,12
201912,2,동남아,충청남도,천안시 서북구,3,2019,12
201912,2,중식,충청남도,천안시 서북구,4,2019,12
201912,2,분식,충청남도,천안시 서북구,5,2019,12
201912,3,한식,충청남도,천안시 서북구,1,2019,12
201912,3,양식,충청남도,천안시 서북구,2,2019,12
201912,3,동남아,충청남도,천안시 서북구,3,2019,12
201912,3,중식,충청남도,천안시 서북구,4,2019,12
201912,3,분식,충청남도,천안시 서북구,5,2019,12
201912,4,한식,충청남도,천안시 서북구,1,2019,12
201912,4,양식,충청남도,천안시 서북구,2,2019,12
201912,4,동남아,충청남도,천안시 서북구,3,2019,12
201912,4,중식,충청남도,천안시 서북구,4,2019,12
201912,4,분식,충청남도,천안시 서북구,5,2019,12
201912,5,한식,충청남도,천안시 서북구,1,2019,12
201912,5,양식,충청남도,천안시 서북구,2,2019,12
201912,5,동남아,충청남도,천안시 서북구,3,2019,12
201912,5,중식,충청남도,천안시 서북구,4,2019,12
201912,5,분식,충청남도,천안시 서북구,5,2019,12
201912,6,한식,충청남도,천안시 서북구,1,2019,12
201912,6,양식,충청남도,천안시 서북구,2,2019,12
201912,6,중식,충청남도,천안시 서북구,3,2019,12
201912,6,분식,충청남도,천안시 서북구,4,2019,12
201912,6,일식,충청남도,천안시 서북구,5,2019,12
201912,7,양식,충청남도,천안시 서북구,1,2019,12
201912,7,한식,충청남도,천안시 서북구,2,2019,12
201912,7,양식,충청남도,천안시 서북구,3,2019,12
201912,7,일식,충청남도,천안시 서북구,4,2019,12
201912,1,한식,충청남도,아산시,1,2019,12
201912,1,분식,충청남도,아산시,2,2019,12
201912,1,양식,충청남도,아산시,3,2019,12
201912,1,중식,충청남도,아산시,4,2019,12
201912,2,한식,충청남도,아산시,1,2019,12
201912,2,양식,충청남도,아산시,2,2019,12
201912,2,분식,충청남도,아산시,3,2019,12
201912,2,중식,충청남도,아산시,4,2019,12
201912,3,한식,충청남도,아산시,1,2019,12
201912,3,분식,충청남도,아산시,2,2019,12
201912,3,양식,충청남도,아산시,3,2019,12
201912,3,중식,충청남도,아산시,4,2019,12
201912,4,한식,충청남도,아산시,1,2019,12
201912,4,양식,충청남도,아산시,2,2019,12
201912,4,분식,충청남도,아산시,3,2019,12
201912,4,중식,충청남도,아산시,4,2019,12
201912,5,한식,충청남도,아산시,1,2019,12
201912,5,분식,충청남도,아산시,2,2019,12
201912,5,양식,충청남도,아산시,3,2019,12
201912,5,중식,충청남도,아산시,4,2019,12
201912,6,한식,충청남도,아산시,1,2019,12
201912,6,양식,충청남도,아산시,2,2019,12
201912,6,분식,충청남도,아산시,3,2019,12
201912,6,중식,충청남도,아산시,4,2019,12
201912,7,한식,충청남도,아산시,1,2019,12
201912,7,양식,충청남도,아산시,2,2019,12
201912,7,중식,충청남도,아산시,3,2019,12
201912,1,중식,경상북도,구미시,1,2019,12
201912,2,한식,경상북도,구미시,1,2019,12
201912,2,중식,경상북도,구미시,2,2019,12
201912,3,중식,경상북도,구미시,1,2019,12
201912,4,한식,경상북도,구미시,1,2019,12
201912,5,중식,경상북도,구미시,1,2019,12
201912,6,중식,경상북도,구미시,1,2019,12
201912,6,한식,경상북도,구미시,2,2019,12
201912,1,한식,경상남도,창원시 진해구,1,2019,12
201912,1,양식,경상남도,창원시 진해구,2,2019,12
201912,1,중식,경상남도,창원시 진해구,3,2019,12
201912,1,분식,경상남도,창원시 진해구,4,2019,12
201912,1,일식,경상남도,창원시 진해구,5,2019,12
201912,2,양식,경상남도,창원시 진해구,1,2019,12
201912,2,한식,경상남도,창원시 진해구,2,2019,12
201912,2,중식,경상남도,창원시 진해구,3,2019,12
201912,2,분식,경상남도,창원시 진해구,4,2019,12
201912,2,일식,경상남도,창원시 진해구,5,2019,12
201912,3,양식,경상남도,창원시 진해구,1,2019,12
201912,3,한식,경상남도,창원시 진해구,2,2019,12
201912,3,중식,경상남도,창원시 진해구,3,2019,12
201912,3,일식,경상남도,창원시 진해구,4,2019,12
201912,3,분식,경상남도,창원시 진해구,5,2019,12
201912,4,한식,경상남도,창원시 진해구,1,2019,12
201912,4,양식,경상남도,창원시 진해구,2,2019,12
201912,4,중식,경상남도,창원시 진해구,3,2019,12
201912,4,일식,경상남도,창원시 진해구,4,2019,12
201912,4,분식,경상남도,창원시 진해구,5,2019,12
201912,5,한식,경상남도,창원시 진해구,1,2019,12
201912,5,양식,경상남도,창원시 진해구,2,2019,12
201912,5,중식,경상남도,창원시 진해구,3,2019,12
201912,5,일식,경상남도,창원시 진해구,4,2019,12
201912,5,분식,경상남도,창원시 진해구,5,2019,12
201912,6,양식,경상남도,창원시 진해구,1,2019,12
201912,6,한식,경상남도,창원시 진해구,2,2019,12
201912,6,일식,경상남도,창원시 진해구,3,2019,12
201912,6,중식,경상남도,창원시 진해구,4,2019,12
201912,6,분식,경상남도,창원시 진해구,5,2019,12
201912,7,양식,경상남도,창원시 진해구,1,2019,12
201912,7,분식,경상남도,창원시 진해구,2,2019,12
201912,7,중식,경상남도,창원시 진해구,3,2019,12
201912,7,한식,경상남도,창원시 진해구,4,2019,12
201912,1,한식,경상남도,김해시,1,2019,12
201912,2,한식,경상남도,김해시,1,2019,12
201912,3,한식,경상남도,김해시,1,2019,12
201912,4,한식,경상남도,김해시,1,2019,12
201912,5,한식,경상남도,김해시,1,2019,12
201912,6,한식,경상남도,김해시,1,2019,12
201912,7,한식,경상남도,김해시,1,2019,12
201912,1,한식,제주특별자치도,제주시,1,2019,12
201912,1,양식,제주특별자치도,제주시,2,2019,12
201912,1,일식,제주특별자치도,제주시,3,2019,12
201912,1,동남아,제주특별자치도,제주시,4,2019,12
201912,2,한식,제주특별자치도,제주시,1,2019,12
201912,2,양식,제주특별자치도,제주시,2,2019,12
201912,2,동남아,제주특별자치도,제주시,3,2019,12
201912,2,일식,제주특별자치도,제주시,4,2019,12
201912,3,한식,제주특별자치도,제주시,1,2019,12
201912,3,양식,제주특별자치도,제주시,2,2019,12
201912,3,동남아,제주특별자치도,제주시,3,2019,12
201912,3,일식,제주특별자치도,제주시,4,2019,12
201912,4,한식,제주특별자치도,제주시,1,2019,12
201912,4,양식,제주특별자치도,제주시,2,2019,12
201912,4,동남아,제주특별자치도,제주시,3,2019,12
201912,4,일식,제주특별자치도,제주시,4,2019,12
201912,5,한식,제주특별자치도,제주시,1,2019,12
201912,5,양식,제주특별자치도,제주시,2,2019,12
201912,5,일식,제주특별자치도,제주시,3,2019,12
201912,5,동남아,제주특별자치도,제주시,4,2019,12
201912,6,한식,제주특별자치도,제주시,1,2019,12
201912,6,양식,제주특별자치도,제주시,2,2019,12
201912,6,동남아,제주특별자치도,제주시,3,2019,12
201912,6,일식,제주특별자치도,제주시,4,2019,12
201912,7,한식,제주특별자치도,제주시,1,2019,12
201912,7,양식,제주특별자치도,제주시,2,2019,12
201912,7,동남아,제주특별자치도,제주시,3,2019,12
201912,7,일식,제주특별자치도,제주시,4,2019,12
202001,1,한식,서울특별시,종로구,1,2020,1
202001,1,양식,서울특별시,종로구,2,2020,1
202001,1,분식,서울특별시,종로구,3,2020,1
202001,1,중식,서울특별시,종로구,4,2020,1
202001,1,동남아,서울특별시,종로구,5,2020,1
202001,2,한식,서울특별시,종로구,1,2020,1
202001,2,양식,서울특별시,종로구,2,2020,1
202001,2,분식,서울특별시,종로구,3,2020,1
202001,2,중식,서울특별시,종로구,4,2020,1
202001,2,동남아,서울특별시,종로구,5,2020,1
202001,3,한식,서울특별시,종로구,1,2020,1
202001,3,양식,서울특별시,종로구,2,2020,1
202001,3,분식,서울특별시,종로구,3,2020,1
202001,3,중식,서울특별시,종로구,4,2020,1
202001,3,양식,서울특별시,종로구,5,2020,1
202001,4,한식,서울특별시,종로구,1,2020,1
202001,4,양식,서울특별시,종로구,2,2020,1
202001,4,분식,서울특별시,종로구,3,2020,1
202001,4,중식,서울특별시,종로구,4,2020,1
202001,4,양식,서울특별시,종로구,5,2020,1
202001,5,한식,서울특별시,종로구,1,2020,1
202001,5,양식,서울특별시,종로구,2,2020,1
202001,5,분식,서울특별시,종로구,3,2020,1
202001,5,중식,서울특별시,종로구,4,2020,1
202001,5,양식,서울특별시,종로구,5,2020,1
202001,6,한식,서울특별시,종로구,1,2020,1
202001,6,중식,서울특별시,종로구,2,2020,1
202001,6,양식,서울특별시,종로구,3,2020,1
202001,6,분식,서울특별시,종로구,4,2020,1
202001,6,동남아,서울특별시,종로구,5,2020,1
202001,7,한식,서울특별시,종로구,1,2020,1
202001,7,중식,서울특별시,종로구,2,2020,1
202001,7,분식,서울특별시,종로구,3,2020,1
202001,7,양식,서울특별시,종로구,4,2020,1
202001,7,일식,서울특별시,종로구,5,2020,1
202001,1,한식,서울특별시,중구,1,2020,1
202001,1,양식,서울특별시,중구,2,2020,1
202001,1,동남아,서울특별시,중구,3,2020,1
202001,1,일식,서울특별시,중구,4,2020,1
202001,1,분식,서울특별시,중구,5,2020,1
202001,2,한식,서울특별시,중구,1,2020,1
202001,2,양식,서울특별시,중구,2,2020,1
202001,2,동남아,서울특별시,중구,3,2020,1
202001,2,분식,서울특별시,중구,4,2020,1
202001,2,일식,서울특별시,중구,5,2020,1
202001,3,한식,서울특별시,중구,1,2020,1
202001,3,양식,서울특별시,중구,2,2020,1
202001,3,동남아,서울특별시,중구,3,2020,1
202001,3,분식,서울특별시,중구,4,2020,1
202001,3,중식,서울특별시,중구,5,2020,1
202001,4,한식,서울특별시,중구,1,2020,1
202001,4,양식,서울특별시,중구,2,2020,1
202001,4,동남아,서울특별시,중구,3,2020,1
202001,4,분식,서울특별시,중구,4,2020,1
202001,4,일식,서울특별시,중구,5,2020,1
202001,5,한식,서울특별시,중구,1,2020,1
202001,5,양식,서울특별시,중구,2,2020,1
202001,5,동남아,서울특별시,중구,3,2020,1
202001,5,분식,서울특별시,중구,4,2020,1
202001,5,중식,서울특별시,중구,5,2020,1
202001,6,양식,서울특별시,중구,1,2020,1
202001,6,한식,서울특별시,중구,2,2020,1
202001,6,분식,서울특별시,중구,3,2020,1
202001,6,동남아,서울특별시,중구,4,2020,1
202001,6,중식,서울특별시,중구,5,2020,1
202001,7,양식,서울특별시,중구,1,2020,1
202001,7,한식,서울특별시,중구,2,2020,1
202001,7,분식,서울특별시,중구,3,2020,1
202001,7,일식,서울특별시,중구,4,2020,1
202001,7,중식,서울특별시,중구,5,2020,1
202001,1,한식,서울특별시,용산구,1,2020,1
202001,1,양식,서울특별시,용산구,2,2020,1
202001,1,분식,서울특별시,용산구,3,2020,1
202001,1,일식,서울특별시,용산구,4,2020,1
202001,1,중식,서울특별시,용산구,5,2020,1
202001,2,한식,서울특별시,용산구,1,2020,1
202001,2,양식,서울특별시,용산구,2,2020,1
202001,2,분식,서울특별시,용산구,3,2020,1
202001,2,일식,서울특별시,용산구,4,2020,1
202001,2,중식,서울특별시,용산구,5,2020,1
202001,3,한식,서울특별시,용산구,1,2020,1
202001,3,양식,서울특별시,용산구,2,2020,1
202001,3,분식,서울특별시,용산구,3,2020,1
202001,3,중식,서울특별시,용산구,4,2020,1
202001,3,일식,서울특별시,용산구,5,2020,1
202001,4,한식,서울특별시,용산구,1,2020,1
202001,4,양식,서울특별시,용산구,2,2020,1
202001,4,분식,서울특별시,용산구,3,2020,1
202001,4,일식,서울특별시,용산구,4,2020,1
202001,4,양식,서울특별시,용산구,5,2020,1
202001,5,한식,서울특별시,용산구,1,2020,1
202001,5,양식,서울특별시,용산구,2,2020,1
202001,5,분식,서울특별시,용산구,3,2020,1
202001,5,중식,서울특별시,용산구,4,2020,1
202001,5,양식,서울특별시,용산구,5,2020,1
202001,6,한식,서울특별시,용산구,1,2020,1
202001,6,양식,서울특별시,용산구,2,2020,1
202001,6,분식,서울특별시,용산구,3,2020,1
202001,6,중식,서울특별시,용산구,4,2020,1
202001,6,동남아,서울특별시,용산구,5,2020,1
202001,7,한식,서울특별시,용산구,1,2020,1
202001,7,양식,서울특별시,용산구,2,2020,1
202001,7,일식,서울특별시,용산구,3,2020,1
202001,7,분식,서울특별시,용산구,4,2020,1
202001,7,동남아,서울특별시,용산구,5,2020,1
202001,1,양식,서울특별시,성동구,1,2020,1
202001,2,양식,서울특별시,성동구,1,2020,1
202001,3,양식,서울특별시,성동구,1,2020,1
202001,4,양식,서울특별시,성동구,1,2020,1
202001,5,양식,서울특별시,성동구,1,2020,1
202001,4,일식,서울특별시,도봉구,1,2020,1
202001,1,양식,서울특별시,마포구,1,2020,1
202001,1,한식,서울특별시,마포구,2,2020,1
202001,1,분식,서울특별시,마포구,3,2020,1
202001,1,일식,서울특별시,마포구,4,2020,1
202001,1,중식,서울특별시,마포구,5,2020,1
202001,2,양식,서울특별시,마포구,1,2020,1
202001,2,한식,서울특별시,마포구,2,2020,1
202001,2,분식,서울특별시,마포구,3,2020,1
202001,2,일식,서울특별시,마포구,4,2020,1
202001,2,중식,서울특별시,마포구,5,2020,1
202001,3,양식,서울특별시,마포구,1,2020,1
202001,3,한식,서울특별시,마포구,2,2020,1
202001,3,분식,서울특별시,마포구,3,2020,1
202001,3,일식,서울특별시,마포구,4,2020,1
202001,3,중식,서울특별시,마포구,5,2020,1
202001,4,양식,서울특별시,마포구,1,2020,1
202001,4,한식,서울특별시,마포구,2,2020,1
202001,4,일식,서울특별시,마포구,3,2020,1
202001,4,분식,서울특별시,마포구,4,2020,1
202001,4,중식,서울특별시,마포구,5,2020,1
202001,5,양식,서울특별시,마포구,1,2020,1
202001,5,한식,서울특별시,마포구,2,2020,1
202001,5,분식,서울특별시,마포구,3,2020,1
202001,5,일식,서울특별시,마포구,4,2020,1
202001,5,중식,서울특별시,마포구,5,2020,1
202001,6,한식,서울특별시,마포구,1,2020,1
202001,6,양식,서울특별시,마포구,2,2020,1
202001,6,일식,서울특별시,마포구,3,2020,1
202001,6,중식,서울특별시,마포구,4,2020,1
202001,6,동남아,서울특별시,마포구,5,2020,1
202001,7,한식,서울특별시,마포구,1,2020,1
202001,7,양식,서울특별시,마포구,2,2020,1
202001,7,일식,서울특별시,마포구,3,2020,1
202001,7,중식,서울특별시,마포구,4,2020,1
202001,7,분식,서울특별시,마포구,5,2020,1
202001,1,한식,서울특별시,강서구,1,2020,1
202001,1,양식,서울특별시,강서구,2,2020,1
202001,1,일식,서울특별시,강서구,3,2020,1
202001,1,동남아,서울특별시,강서구,4,2020,1
202001,1,중식,서울특별시,강서구,5,2020,1
202001,2,양식,서울특별시,강서구,1,2020,1
202001,2,한식,서울특별시,강서구,2,2020,1
202001,2,일식,서울특별시,강서구,3,2020,1
202001,2,동남아,서울특별시,강서구,4,2020,1
202001,2,중식,서울특별시,강서구,5,2020,1
202001,3,양식,서울특별시,강서구,1,2020,1
202001,3,한식,서울특별시,강서구,2,2020,1
202001,3,일식,서울특별시,강서구,3,2020,1
202001,3,동남아,서울특별시,강서구,4,2020,1
202001,3,중식,서울특별시,강서구,5,2020,1
202001,4,양식,서울특별시,강서구,1,2020,1
202001,4,한식,서울특별시,강서구,2,2020,1
202001,4,일식,서울특별시,강서구,3,2020,1
202001,4,중식,서울특별시,강서구,4,2020,1
202001,4,동남아,서울특별시,강서구,5,2020,1
202001,5,양식,서울특별시,강서구,1,2020,1
202001,5,한식,서울특별시,강서구,2,2020,1
202001,5,일식,서울특별시,강서구,3,2020,1
202001,5,동남아,서울특별시,강서구,4,2020,1
202001,5,중식,서울특별시,강서구,5,2020,1
202001,6,양식,서울특별시,강서구,1,2020,1
202001,6,한식,서울특별시,강서구,2,2020,1
202001,6,일식,서울특별시,강서구,3,2020,1
202001,6,양식,서울특별시,강서구,4,2020,1
202001,6,동남아,서울특별시,강서구,5,2020,1
202001,7,양식,서울특별시,강서구,1,2020,1
202001,7,한식,서울특별시,강서구,2,2020,1
202001,7,중식,서울특별시,강서구,3,2020,1
202001,7,양식,서울특별시,강서구,4,2020,1
202001,7,동남아,서울특별시,강서구,5,2020,1
202001,1,한식,서울특별시,구로구,1,2020,1
202001,1,일식,서울특별시,구로구,2,2020,1
202001,1,중식,서울특별시,구로구,3,2020,1
202001,1,분식,서울특별시,구로구,4,2020,1
202001,1,양식,서울특별시,구로구,5,2020,1
202001,2,한식,서울특별시,구로구,1,2020,1
202001,2,중식,서울특별시,구로구,2,2020,1
